cnt,times
1,603.0
1,7437.0
2,4113.0
2,5447.0
1,244.0
1,2692.0
2,2618.0
3,1155.0
1,246.0
2,423.0
1,6309.0
2,6610.0
1,409.0
2,17422.0
2,5139.0
1,8538.0
2,7004.0
2,5161.0
3,8799.0
1,228.0
1,5299.0
2,960.0
2,4292.0
1,727.0
2,10924.0
2,4815.0
1,3141.0
2,18120.0
3,10216.0
2,10679.0
2,8553.0
1,311.0
2,4752.0
2,5639.0
1,6700.0
3,4482.0
2,4952.0
3,4869.0
3,2101.0
2,5837.0
2,12926.0
1,9639.0
2,472.0
9,12812.0
1,6.0
2,18090.0
1,345.0
1,18756.0
2,11707.0
1,8486.0
2,3257.0
1,524.0
3,1426.0
1,517.0
2,8624.0
1,1499.0
2,2458.0
1,7856.0
2,9395.0
2,5582.0
1,379.0
9,15982.0
3,17812.0
2,10043.0
2,6826.0
1,6860.0
1,392.0
2,5822.0
2,7733.0
2,6622.0
2,1799.0
1,361.0
2,4192.0
2,14057.0
3,7572.0
2,5273.0
2,8663.0
2,7723.0
1,599.0
2,9322.0
2,19767.0
3,8554.0
2,8672.0
2,5126.0
3,4441.0
1,375.0
2,16188.0
3,3312.0
2,9252.0
3,987.0
1,670.0
2,17989.0
2,5891.0
2,8136.0
2,2495.0
2,7287.0
2,9123.0
2,2680.0
2,4488.0
1,296.0
3,8201.0
3,5065.0
1,357.0
2,1362.0
9,2400.0
3,14656.0
2,2770.0
1,213.0
2,558.0
6,1281.0
4,19704.0
4,12756.0
2,424.0
1,503.0
3,5042.0
3,8931.0
2,1704.0
1,517.0
2,10796.0
2,6634.0
3,4153.0
2,5257.0
2,0.0
2,8233.0
1,408.0
3,6365.0
2,6537.0
1,1126.0
3,17692.0
3,8555.0
2,2283.0
1,266.0
2,7640.0
3,226.0
2,9431.0
2,7451.0
2,974.0
3,8023.0
2,10790.0
2,11797.0
2,7.0
3,221.0
3,348.0
10,10984.0
8,128.0
4,464.0
11,1136.0
7,881.0
10,55.0
1,4783.0
1,898.0
1,208.0
2,435.0
2,2778.0
2,7827.0
1,197.0
2,8828.0
2,8167.0
3,5855.0
2,7883.0
2,4053.0
1,668.0
3,811.0
3,7085.0
3,8773.0
2,697.0
1,5405.0
2,3593.0
4,5008.0
3,6734.0
1,294.0
2,10516.0
1,581.0
3,1900.0
3,1550.0
2,3713.0
3,6397.0
2,15347.0
1,736.0
2,6646.0
3,6656.0
2,6219.0
3,5387.0
2,6006.0
2,7440.0
3,7327.0
1,192.0
2,4800.0
2,1696.0
1,285.0
4,6681.0
2,9209.0
1,273.0
2,1750.0
3,1802.0
2,5832.0
2,6648.0
2,6887.0
3,5367.0
2,4247.0
3,6497.0
2,6400.0
4,8408.0
1,495.0
2,7456.0
3,2069.0
1,359.0
2,6406.0
3,5992.0
2,5481.0
3,1928.0
3,7345.0
2,6244.0
4,8425.0
1,320.0
2,6003.0
1,540.0
1,1328.0
12,14946.0
4,13400.0
1,638.0
2,6282.0
4,9198.0
2,5350.0
3,7842.0
2,1961.0
3,925.0
2,12277.0
3,13652.0
1,419.0
2,5092.0
3,5841.0
1,6531.0
2,10610.0
3,4888.0
3,8320.0
2,7370.0
3,4932.0
1,535.0
3,6790.0
2,8631.0
3,5810.0
2,288.0
9,110.0
12,311.0
1,349.0
16,313.0
9,425.0
1,657.0
5,358.0
5,17.0
1,971.0
3,1007.0
1,6247.0
2,7670.0
3,5413.0
1,140.0
4,7068.0
2,7597.0
2,6109.0
3,9350.0
3,6851.0
1,131.0
3,5952.0
2,9933.0
3,8092.0
3,5474.0
2,5665.0
1,10003.0
5,17007.0
3,1233.0
3,8067.0
2,5438.0
1,315.0
2,2215.0
3,18617.0
1,149.0
1,74.0
2,7902.0
1,183.0
4,17979.0
3,6598.0
3,7021.0
3,3715.0
3,395.0
1,199.0
3,5247.0
12,701.0
10,90.0
7,1108.0
4,125.0
8,6665.0
2,87.0
2,1247.0
11,8.0
10,286.0
1,234.0
14,106.0
10,822.0
5,88.0
9,603.0
2,7290.0
1,134.0
2,13485.0
2,6257.0
4,4209.0
2,4042.0
2,17717.0
3,10470.0
2,7261.0
1,402.0
3,9644.0
2,10094.0
2,3815.0
3,1326.0
1,149.0
3,3151.0
3,298.0
2,8330.0
3,4248.0
2,6949.0
4,7397.0
3,1132.0
3,11613.0
1,292.0
3,7321.0
2,4686.0
1,208.0
3,17937.0
4,9116.0
3,7115.0
4,6371.0
2,10785.0
1,440.0
3,1317.0
2,11985.0
11,15173.0
4,15824.0
4,9621.0
1,3620.0
1,245.0
3,5653.0
3,7133.0
2,4442.0
1,170.0
3,4484.0
11,48.0
6,87.0
3,592.0
16,1386.0
9,69.0
13,405.0
2,3304.0
3,4826.0
1,380.0
2,7425.0
3,8147.0
2,5483.0
2,5982.0
1,4674.0
4,7393.0
3,4236.0
2,8381.0
2,5620.0
1,474.0
3,6259.0
1,549.0
2,1697.0
4,9111.0
2,4868.0
1,10603.0
3,8710.0
3,6531.0
2,6057.0
1,591.0
3,6106.0
2,5502.0
3,6379.0
2,7580.0
1,446.0
3,2997.0
2,6280.0
4,9746.0
3,5871.0
2,3708.0
1,693.0
2,1573.0
1,929.0
3,5976.0
2,4819.0
3,8761.0
2,5749.0
3,8541.0
2,9327.0
2,6334.0
2,5312.0
1,90.0
2,18386.0
1,550.0
3,8032.0
2,4998.0
4,224.0
2,7535.0
3,10783.0
2,994.0
3,5775.0
1,612.0
3,8150.0
2,7294.0
2,6900.0
1,428.0
3,8357.0
2,5265.0
2,9311.0
4,8686.0
2,469.0
2,11122.0
1,7887.0
1,4889.0
1,1413.0
4,9067.0
3,70.0
12,613.0
6,2272.0
1,195.0
3,4569.0
1,518.0
2,10441.0
1,918.0
3,6152.0
2,7050.0
2,6026.0
5,9386.0
3,5569.0
1,234.0
2,8140.0
2,9119.0
2,7345.0
2,395.0
3,869.0
2,15534.0
1,13393.0
3,264.0
2,957.0
2,5269.0
2,10561.0
1,20018.0
2,14928.0
3,7032.0
1,703.0
2,5049.0
3,4945.0
1,13732.0
1,680.0
3,7842.0
4,11194.0
1,380.0
2,16691.0
2,10001.0
4,2126.0
2,3673.0
2,9779.0
2,1365.0
1,13746.0
2,6544.0
1,786.0
2,22129.0
1,214.0
2,6321.0
4,3924.0
4,7288.0
3,3932.0
1,460.0
4,4853.0
1,403.0
2,6087.0
2,2024.0
1,336.0
4,8706.0
2,5876.0
3,9625.0
3,7930.0
3,4159.0
1,1246.0
2,10513.0
2,1891.0
1,13127.0
3,290.0
2,1614.0
3,20041.0
1,130.0
3,2853.0
2,3648.0
1,2559.0
2,4513.0
3,4313.0
1,295.0
4,9685.0
1,120.0
4,7426.0
3,7991.0
2,3338.0
1,18282.0
1,141.0
2,43.0
1,22348.0
4,4302.0
3,149.0
3,4824.0
3,8251.0
3,8109.0
3,8860.0
2,5105.0
3,10294.0
3,6471.0
2,4679.0
1,211.0
3,507.0
3,5255.0
2,1236.0
7,8363.0
1,177.0
9,3987.0
3,273.0
2,356.0
2,3463.0
1,120.0
2,7248.0
4,6815.0
3,6373.0
3,5655.0
5,5723.0
1,140.0
1,4319.0
2,2827.0
1,17470.0
2,6666.0
3,11696.0
2,5836.0
4,2623.0
1,148.0
4,653.0
3,571.0
1,365.0
2,7473.0
3,3572.0
4,18178.0
2,4908.0
1,451.0
3,7085.0
4,9871.0
1,146.0
2,5951.0
3,4043.0
3,4736.0
2,4414.0
3,2237.0
3,18978.0
4,5843.0
1,93.0
3,4837.0
4,6649.0
2,8956.0
1,296.0
2,6659.0
2,5600.0
4,8705.0
2,7123.0
2,1845.0
3,5689.0
1,305.0
2,426.0
1,253.0
10,16165.0
9,5594.0
3,9745.0
3,1596.0
2,9364.0
1,275.0
2,1056.0
1,5198.0
4,7839.0
3,8052.0
4,4460.0
3,4787.0
1,383.0
4,2461.0
3,4747.0
3,5869.0
1,156.0
3,8566.0
3,130.0
4,8670.0
2,5207.0
3,8653.0
1,2082.0
2,16083.0
5,5834.0
3,1925.0
1,130.0
3,9368.0
4,7315.0
2,7564.0
2,9007.0
1,263.0
2,7399.0
3,5447.0
2,5929.0
2,6003.0
4,5894.0
3,6381.0
2,4247.0
4,6645.0
3,776.0
5,4924.0
2,9901.0
3,1189.0
2,7631.0
2,6021.0
2,5425.0
1,261.0
4,3110.0
3,5292.0
3,3175.0
4,1881.0
2,18277.0
1,141.0
4,10978.0
3,7478.0
3,5808.0
2,7556.0
2,9706.0
1,128.0
2,6103.0
3,3392.0
3,3596.0
3,629.0
2,2567.0
3,9982.0
1,221.0
3,8802.0
4,4738.0
3,6179.0
1,151.0
4,9650.0
3,3800.0
1,282.0
4,7882.0
2,7072.0
3,3613.0
2,4974.0
3,5673.0
1,110.0
2,264.0
2,5744.0
3,782.0
1,58.0
2,18714.0
1,122.0
2,1011.0
7,20381.0
7,923.0
2,3633.0
3,7407.0
3,2123.0
2,9829.0
1,210.0
3,7207.0
3,432.0
1,4100.0
4,7338.0
2,19715.0
1,149.0
3,1127.0
3,3148.0
3,6952.0
1,252.0
3,696.0
2,1800.0
2,5628.0
2,2581.0
3,7186.0
3,6907.0
3,16607.0
3,3349.0
3,4516.0
1,125.0
4,2787.0
1,108.0
1,9180.0
10,1711.0
5,13115.0
7,15211.0
1,143.0
3,9883.0
1,280.0
4,13090.0
3,16012.0
2,3660.0
3,6048.0
3,9240.0
3,6175.0
3,7342.0
2,15546.0
1,171.0
3,6860.0
3,5985.0
1,184.0
2,9370.0
3,717.0
5,8737.0
1,129.0
2,7525.0
2,3891.0
3,6152.0
2,6745.0
3,6730.0
3,7156.0
3,7131.0
4,6384.0
3,7985.0
2,8014.0
1,268.0
13,951.0
4,6870.0
1,120.0
3,6942.0
2,16266.0
4,440.0
4,5367.0
4,7670.0
3,9330.0
1,291.0
3,7272.0
1,19716.0
2,1062.0
1,272.0
3,7293.0
4,2868.0
3,3815.0
4,520.0
1,21695.0
4,12386.0
1,155.0
3,2219.0
16,2003.0
7,8473.0
3,7259.0
2,855.0
1,183.0
3,18285.0
1,63.0
3,7206.0
3,8249.0
2,7210.0
3,5838.0
3,486.0
1,281.0
1,1607.0
1,19483.0
1,130.0
3,7054.0
3,2263.0
3,6971.0
3,7656.0
4,6114.0
9,16582.0
10,17336.0
2,18224.0
1,150.0
4,34.0
2,1794.0
1,250.0
3,7330.0
2,8008.0
3,5734.0
1,1.0
4,14224.0
1,339.0
3,9081.0
3,7369.0
2,6031.0
3,17122.0
3,7417.0
3,7074.0
1,149.0
2,7279.0
3,6767.0
3,698.0
3,4837.0
3,185.0
1,139.0
2,390.0
1,20112.0
4,13205.0
2,7949.0
1,778.0
3,16837.0
1,1067.0
3,1725.0
1,156.0
1,1533.0
2,3185.0
3,189.0
3,1513.0
3,5775.0
1,135.0
3,3297.0
3,8851.0
3,10320.0
3,690.0
1,6097.0
2,8588.0
4,2076.0
1,401.0
2,424.0
11,14794.0
5,21068.0
2,5074.0
1,111.0
13,14541.0
7,268.0
4,3017.0
2,7216.0
3,7816.0
1,526.0
2,7527.0
3,6558.0
3,20295.0
4,8288.0
1,178.0
3,8727.0
1,131.0
12,17436.0
3,6.0
1,1522.0
1,13737.0
3,16548.0
3,7620.0
4,131.0
3,4558.0
1,211.0
2,6116.0
2,7191.0
1,148.0
3,6679.0
2,7344.0
3,16600.0
1,459.0
5,2246.0
3,1856.0
3,1805.0
3,3257.0
3,4148.0
2,1394.0
3,7926.0
3,2113.0
3,1254.0
5,10438.0
1,144.0
3,4924.0
4,288.0
3,10228.0
3,17950.0
1,321.0
2,1575.0
1,2361.0
1,164.0
4,15698.0
3,6139.0
3,4975.0
2,7587.0
3,4754.0
3,278.0
3,2696.0
5,1363.0
4,11340.0
1,127.0
3,10029.0
3,2403.0
3,6703.0
2,7450.0
3,6221.0
2,6286.0
3,4962.0
1,395.0
2,5856.0
3,5470.0
3,3725.0
1,228.0
3,6095.0
4,7208.0
3,8418.0
2,5578.0
2,2149.0
3,3577.0
1,14409.0
4,7204.0
4,8293.0
2,6972.0
3,6304.0
3,7549.0
3,5855.0
3,4413.0
1,154.0
3,7221.0
1,497.0
2,14230.0
1,222.0
2,3313.0
1,18460.0
3,3207.0
2,7150.0
4,1575.0
1,16165.0
2,2077.0
4,782.0
3,7947.0
1,262.0
3,3432.0
5,7530.0
2,4619.0
3,4849.0
3,6574.0
2,6108.0
1,127.0
3,5003.0
3,5105.0
3,5838.0
3,2015.0
1,283.0
8,497.0
2,6306.0
7,8394.0
1,124.0
3,7977.0
2,3806.0
5,7694.0
3,5703.0
1,120.0
1,20397.0
1,117.0
4,18137.0
3,2730.0
5,6026.0
1,288.0
3,7025.0
3,3769.0
4,9342.0
3,1041.0
2,7091.0
1,175.0
2,7450.0
3,5171.0
1,258.0
3,8068.0
1,511.0
2,3325.0
3,7600.0
3,7891.0
3,7125.0
2,6121.0
3,3248.0
3,7754.0
3,2609.0
4,4384.0
3,5785.0
3,1120.0
1,395.0
2,8051.0
3,46.0
1,116.0
1,336.0
13,26.0
1,8446.0
4,18141.0
4,5702.0
3,8992.0
1,113.0
12,3997.0
5,1074.0
1,271.0
4,8112.0
2,8457.0
3,7913.0
16,280.0
15,2105.0
7,251.0
8,9517.0
5,315.0
7,7412.0
6,5115.0
3,7283.0
3,7003.0
3,6457.0
3,7291.0
1,125.0
1,328.0
2,925.0
3,4410.0
1,199.0
2,8337.0
3,6686.0
2,3417.0
1,304.0
3,7246.0
2,6053.0
4,13260.0
13,10951.0
6,89.0
11,1294.0
5,235.0
2,76.0
8,19983.0
6,109.0
11,6827.0
2,164.0
9,2474.0
1,1744.0
16,12950.0
6,100.0
9,10967.0
17,1659.0
1,229.0
3,8621.0
3,4714.0
2,8271.0
3,7414.0
3,6171.0
3,6537.0
1,963.0
5,460.0
8,11094.0
18,1813.0
14,102.0
3,8082.0
7,5398.0
4,107.0
19,9.0
3,942.0
19,7271.0
5,142.0
9,10129.0
7,1033.0
10,1282.0
4,18670.0
13,90.0
6,18572.0
10,3817.0
7,9201.0
17,1553.0
5,97.0
1,9674.0
1,15340.0
12,29.0
14,210.0
9,73.0
4,1.0
8,72.0
8,159.0
3,7029.0
2,14305.0
3,1614.0
1,162.0
3,1572.0
2,3961.0
1,18999.0
1,1012.0
2,806.0
3,5012.0
1,14943.0
7,2927.0
7,13581.0
11,92.0
2,2138.0
4,106.0
1,8.0
5,27.0
2,6637.0
13,3641.0
1,333.0
8,270.0
2,76.0
4,16677.0
2,8800.0
2,163.0
4,1619.0
2,8779.0
2,7039.0
3,8175.0
1,323.0
1,10542.0
3,7180.0
2,6683.0
2,9457.0
3,7151.0
2,7615.0
3,8225.0
2,7394.0
2,4847.0
1,290.0
3,8928.0
1,147.0
3,6732.0
3,15239.0
2,1028.0
2,8249.0
2,8050.0
3,8193.0
1,348.0
2,4340.0
2,3021.0
3,3708.0
3,7021.0
2,7274.0
3,7692.0
3,6407.0
2,2015.0
4,9544.0
1,414.0
3,6932.0
2,5855.0
1,399.0
3,4673.0
3,1335.0
2,8298.0
4,5640.0
5,9117.0
2,7121.0
3,9520.0
3,8942.0
2,5331.0
1,615.0
3,6863.0
1,656.0
2,3303.0
2,3182.0
3,6951.0
3,8078.0
2,3704.0
2,5053.0
1,18758.0
4,952.0
2,3740.0
1,492.0
3,15183.0
3,202.0
3,5491.0
1,481.0
3,814.0
2,14774.0
3,8169.0
2,4405.0
5,5165.0
2,7745.0
3,2530.0
3,7419.0
2,9578.0
3,6666.0
3,2563.0
1,377.0
3,4280.0
3,10571.0
1,164.0
3,5978.0
2,8782.0
3,5846.0
3,6332.0
1,391.0
3,8242.0
3,6234.0
2,8587.0
3,7097.0
2,7442.0
3,8588.0
4,400.0
2,3820.0
3,8161.0
3,3396.0
2,9553.0
3,9113.0
1,491.0
3,5016.0
3,5922.0
3,14650.0
3,13617.0
4,6007.0
4,4474.0
1,405.0
4,5086.0
2,7015.0
2,8238.0
4,8518.0
2,3093.0
3,6381.0
4,988.0
3,7954.0
1,335.0
2,8720.0
3,4162.0
14,14091.0
4,16019.0
3,329.0
1,418.0
4,6442.0
3,7778.0
3,7091.0
2,8091.0
1,161.0
1,1619.0
4,4692.0
1,399.0
1,5343.0
3,1204.0
1,560.0
2,5608.0
4,6978.0
1,597.0
4,6714.0
4,624.0
2,1804.0
4,12907.0
3,7136.0
1,539.0
10,1975.0
9,12642.0
3,3303.0
2,9396.0
3,4914.0
1,547.0
5,5648.0
4,224.0
2,5107.0
3,7040.0
3,8150.0
3,10598.0
3,5642.0
5,7120.0
2,9102.0
2,4982.0
4,5567.0
4,6856.0
1,357.0
2,4789.0
3,7955.0
3,4649.0
1,624.0
3,1152.0
2,10188.0
1,236.0
3,3074.0
5,4608.0
3,4159.0
3,7519.0
2,6522.0
5,14553.0
2,7993.0
3,2896.0
4,6188.0
1,365.0
2,1833.0
3,13432.0
3,13706.0
2,7474.0
1,892.0
3,8062.0
4,9325.0
2,1540.0
1,672.0
4,4261.0
2,9198.0
1,353.0
3,7138.0
5,4849.0
2,2776.0
4,5293.0
3,4214.0
1,370.0
4,2228.0
3,9464.0
3,0.0
12,19517.0
1,500.0
6,616.0
1,292.0
6,471.0
28,11575.0
5,2764.0
1,1262.0
4,5676.0
1,324.0
3,10357.0
2,3535.0
3,7597.0
1,394.0
3,1358.0
1,9434.0
3,4348.0
1,895.0
7,11897.0
10,392.0
3,11386.0
4,16690.0
2,116.0
2,19099.0
1,371.0
2,7073.0
3,5589.0
3,2842.0
1,370.0
2,13500.0
3,10455.0
4,8630.0
4,6205.0
3,4148.0
1,508.0
4,1323.0
2,9732.0
3,18525.0
5,5040.0
2,7780.0
1,506.0
3,5795.0
3,9384.0
3,5053.0
1,388.0
2,2664.0
4,5987.0
3,6907.0
1,767.0
1,1955.0
13,8407.0
1,827.0
1,609.0
1,791.0
3,747.0
22,10426.0
7,6649.0
3,9052.0
3,6711.0
2,5979.0
1,199.0
3,8319.0
2,7005.0
1,195.0
3,2869.0
4,5756.0
3,793.0
3,7411.0
1,543.0
1,26.0
2,18507.0
4,20907.0
3,6154.0
11,213.0
1,150.0
14,713.0
5,104.0
13,2139.0
4,88.0
5,11081.0
1,346.0
12,9998.0
6,13486.0
1,175.0
3,1074.0
4,7707.0
2,5445.0
1,168.0
4,18022.0
3,7630.0
3,3019.0
3,20924.0
4,1202.0
1,204.0
2,8346.0
3,8400.0
3,2362.0
3,5697.0
1,151.0
4,7711.0
3,5261.0
4,1158.0
3,790.0
3,3782.0
3,6874.0
2,5748.0
3,4933.0
1,163.0
5,10459.0
2,6788.0
1,168.0
2,6841.0
3,7058.0
3,4222.0
3,6879.0
4,1140.0
1,33.0
1,17346.0
4,5389.0
3,3085.0
3,2300.0
3,7745.0
2,8083.0
3,9741.0
3,4504.0
2,7752.0
4,939.0
3,5104.0
1,145.0
2,8518.0
4,6702.0
2,4881.0
2,15222.0
3,5920.0
2,7482.0
1,270.0
3,10484.0
3,9300.0
2,5417.0
3,1498.0
4,25.0
9,11417.0
4,27.0
3,7316.0
1,202.0
3,6151.0
3,4682.0
5,6605.0
2,9983.0
1,177.0
3,4514.0
2,7252.0
3,5276.0
3,7231.0
2,16841.0
1,542.0
4,6263.0
3,3311.0
4,1187.0
3,6877.0
3,4307.0
1,357.0
4,8008.0
3,6491.0
3,6598.0
2,1941.0
15,15471.0
16,1073.0
15,11346.0
14,39.0
3,5719.0
2,2400.0
5,9191.0
3,2628.0
2,4964.0
3,7356.0
1,573.0
5,11986.0
13,14.0
1,1356.0
15,3768.0
17,464.0
12,1385.0
5,10387.0
19,244.0
5,120.0
1,167.0
4,2753.0
8,66.0
23,20.0
3,457.0
2,2396.0
6,931.0
1,159.0
5,29.0
8,57.0
1,98.0
9,9396.0
8,8636.0
1,169.0
21,201.0
7,1072.0
8,12250.0
7,81.0
11,3064.0
2,181.0
1,508.0
2,6199.0
1,7358.0
3,5600.0
2,6945.0
2,6073.0
2,6738.0
3,5504.0
2,6717.0
1,8270.0
2,8920.0
4,9473.0
2,73.0
1,96.0
3,765.0
2,1630.0
1,114.0
2,15554.0
3,2297.0
2,4.0
2,8253.0
2,7913.0
3,8591.0
2,7355.0
2,6834.0
1,148.0
3,8115.0
3,8485.0
2,7253.0
2,3481.0
3,3852.0
2,1998.0
3,1156.0
1,809.0
1,10977.0
1,203.0
3,6950.0
1,106.0
2,5694.0
3,66.0
11,228.0
3,65.0
10,129.0
2,3235.0
13,80.0
12,17304.0
2,106.0
1,6495.0
10,2744.0
10,1285.0
8,103.0
3,3511.0
1,3063.0
2,649.0
5,10184.0
3,106.0
20,9728.0
10,10595.0
5,82.0
6,8812.0
3,116.0
7,8805.0
1,332.0
2,1490.0
8,1680.0
2,13006.0
1,715.0
2,11252.0
1,196.0
2,7087.0
2,6081.0
4,8779.0
1,7295.0
4,6714.0
1,152.0
2,7865.0
2,4880.0
2,9602.0
2,10316.0
2,1755.0
1,5781.0
2,19452.0
1,451.0
2,6601.0
4,9615.0
2,6506.0
2,3985.0
3,5839.0
1,468.0
2,7033.0
3,10295.0
2,5343.0
4,1032.0
3,8521.0
1,428.0
3,3123.0
3,7344.0
2,798.0
2,7700.0
1,378.0
2,7280.0
2,11656.0
2,7828.0
2,11359.0
2,7381.0
1,5526.0
4,7242.0
3,3885.0
3,4044.0
2,4056.0
1,402.0
4,8273.0
2,17879.0
3,5897.0
3,1466.0
1,465.0
3,439.0
1,357.0
1,12198.0
2,8432.0
2,7218.0
1,18559.0
4,7381.0
3,6247.0
2,6896.0
2,5282.0
4,13235.0
3,5758.0
4,6480.0
4,6956.0
2,6894.0
3,6392.0
3,424.0
1,480.0
3,838.0
3,1799.0
1,203.0
3,11436.0
1,1683.0
4,49.0
9,15697.0
1,294.0
2,8.0
3,19910.0
3,9442.0
4,6904.0
3,19490.0
3,13894.0
1,377.0
4,7932.0
2,8521.0
3,6475.0
1,297.0
3,8392.0
2,7317.0
2,7668.0
3,6180.0
3,5708.0
2,8039.0
2,13029.0
2,7442.0
2,6011.0
1,294.0
11,17658.0
9,868.0
2,808.0
1,659.0
2,14253.0
1,368.0
5,1186.0
3,1289.0
4,9603.0
3,12506.0
2,8302.0
3,7670.0
3,3362.0
3,5401.0
3,5170.0
4,5693.0
3,1922.0
2,29.0
1,14118.0
1,352.0
4,4212.0
3,5309.0
1,567.0
3,7038.0
2,7544.0
2,2087.0
10,41.0
3,20212.0
7,17974.0
3,6826.0
3,6645.0
1,4858.0
2,10475.0
2,8674.0
1,736.0
3,6612.0
1,677.0
5,8997.0
2,2205.0
3,4406.0
3,798.0
4,7779.0
3,18338.0
1,351.0
2,12556.0
3,4131.0
3,7008.0
1,663.0
4,8116.0
6,848.0
2,6552.0
2,5268.0
2,17634.0
3,17519.0
1,449.0
3,740.0
1,637.0
1,600.0
1,20288.0
3,15054.0
1,377.0
2,6847.0
3,1335.0
3,4726.0
2,2459.0
1,16724.0
2,3214.0
3,7227.0
4,7708.0
3,7237.0
3,14939.0
1,405.0
3,6417.0
3,5611.0
2,5415.0
1,534.0
2,9843.0
3,8239.0
4,7426.0
2,2615.0
1,369.0
4,1042.0
2,1141.0
1,3028.0
3,13685.0
2,3375.0
3,6546.0
2,1910.0
2,7352.0
3,7487.0
13,7186.0
1,1129.0
11,6455.0
3,11096.0
3,1725.0
2,15731.0
1,431.0
2,10135.0
2,10476.0
2,6372.0
3,7872.0
1,779.0
3,1870.0
3,1575.0
3,3315.0
1,145.0
2,15713.0
5,6205.0
5,3689.0
4,6483.0
1,368.0
3,6094.0
4,2476.0
2,1183.0
1,1157.0
9,7386.0
8,17099.0
2,19144.0
3,16437.0
3,6899.0
2,6900.0
1,999.0
2,19526.0
1,245.0
4,8406.0
4,6391.0
4,9528.0
2,10446.0
2,5744.0
3,3356.0
3,8036.0
3,7882.0
1,564.0
2,5014.0
2,7591.0
6,7476.0
3,3621.0
1,428.0
4,4963.0
3,8022.0
1,663.0
1,1255.0
3,19359.0
2,1057.0
2,1619.0
3,8763.0
3,5084.0
2,699.0
3,1278.0
3,5705.0
1,608.0
4,8556.0
4,4747.0
1,794.0
2,4733.0
4,6787.0
2,7153.0
3,20428.0
4,2946.0
3,6951.0
1,513.0
3,5899.0
3,5724.0
3,7635.0
3,5678.0
3,6257.0
3,1378.0
2,6919.0
2,7619.0
1,729.0
2,9052.0
3,7305.0
2,5915.0
4,5449.0
2,3334.0
4,4892.0
5,6829.0
1,317.0
2,1021.0
1,4949.0
2,14959.0
3,5895.0
2,9140.0
2,6466.0
1,721.0
3,8874.0
3,708.0
2,2270.0
3,3917.0
1,417.0
3,3959.0
4,7826.0
2,5848.0
3,7151.0
3,5040.0
2,6075.0
1,437.0
5,5759.0
2,15459.0
4,5431.0
1,923.0
3,6940.0
1,491.0
2,2012.0
3,8548.0
3,4088.0
1,590.0
4,7866.0
1,560.0
4,6644.0
2,6550.0
1,640.0
3,2839.0
3,4376.0
4,4600.0
1,3350.0
3,7958.0
3,5809.0
3,9379.0
2,5883.0
5,5833.0
3,4877.0
2,2699.0
3,947.0
14,1463.0
1,463.0
4,18474.0
2,2921.0
3,6239.0
1,218.0
3,2658.0
4,5342.0
11,2588.0
1,858.0
16,313.0
14,2054.0
5,269.0
4,41.0
8,17038.0
5,97.0
3,2958.0
2,7679.0
3,5249.0
4,1082.0
2,9104.0
1,338.0
4,6903.0
4,173.0
2,4469.0
5,16352.0
2,9210.0
3,2812.0
3,5174.0
3,1084.0
2,7388.0
3,20961.0
7,1304.0
1,172.0
7,16633.0
1,310.0
14,9829.0
4,11810.0
2,5194.0
2,5309.0
3,3703.0
4,2388.0
4,596.0
1,101.0
2,19535.0
1,371.0
14,10917.0
6,123.0
3,5733.0
1,156.0
3,10604.0
3,15697.0
3,8082.0
3,4001.0
2,8315.0
2,18341.0
1,341.0
4,13626.0
5,980.0
1,8240.0
2,2122.0
1,2056.0
1,7831.0
3,3719.0
1,454.0
8,6767.0
12,14694.0
1,371.0
16,36.0
6,17027.0
1,383.0
13,11673.0
1,49.0
3,18691.0
2,17359.0
4,5675.0
3,6629.0
3,7813.0
3,8400.0
3,4181.0
9,12997.0
1,3076.0
7,16.0
16,90.0
1,317.0
8,4.0
6,103.0
5,1375.0
2,282.0
1,27.0
2,759.0
6,94.0
11,3453.0
12,5492.0
10,81.0
4,5155.0
2,7795.0
3,10052.0
2,9567.0
1,348.0
2,9060.0
2,100.0
11,2103.0
4,893.0
1,164.0
27,7183.0
3,161.0
2,7494.0
8,106.0
16,423.0
4,3856.0
3,6627.0
5,1208.0
4,94.0
13,10939.0
4,418.0
8,8924.0
5,72.0
15,5518.0
4,15811.0
1,165.0
19,5781.0
2,97.0
16,1080.0
2,253.0
3,8306.0
3,1388.0
3,10277.0
3,3270.0
12,3070.0
1,194.0
1,953.0
14,69.0
4,29.0
12,98.0
27,743.0
1,1098.0
1,140.0
1,812.0
2,10551.0
3,1699.0
1,165.0
2,1560.0
2,24200.0
4,29987.0
3,1262.0
1,629.0
2,13726.0
3,16181.0
2,2746.0
1,192.0
4,27379.0
3,3665.0
1,184.0
1,22955.0
3,15360.0
4,17821.0
2,25809.0
4,23237.0
3,217.0
2,22377.0
1,176.0
4,3736.0
4,1978.0
4,125.0
1,627.0
2,6375.0
1,116.0
3,26894.0
1,121.0
3,29317.0
4,10426.0
3,23561.0
3,548.0
3,16114.0
3,1489.0
1,107.0
1,11830.0
4,19952.0
3,26663.0
3,7713.0
2,18541.0
1,341.0
1,459.0
11,14947.0
4,5601.0
2,22530.0
2,665.0
2,15227.0
1,783.0
3,1201.0
3,5294.0
5,275.0
5,4162.0
3,27832.0
4,26865.0
2,492.0
2,16160.0
1,439.0
3,9923.0
3,25696.0
1,444.0
4,1306.0
1,598.0
3,21735.0
2,1396.0
3,19549.0
